fifth,3,0,1,0,0,0,0,1,0,0,1,0,0,0
erasur,1,0,0,0,0,1,0,0,0,0,0,0,0,0
glori,1,0,0,0,0,0,0,0,1,0,0,0,0,0
colleen,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sincer,2,0,0,0,1,1,0,0,0,0,0,0,0,0
captain,2,0,0,0,1,0,0,1,0,0,0,0,0,0
aloud,1,0,0,0,0,0,0,1,0,0,0,0,0,0
wheel,3,0,0,0,1,1,1,0,0,0,0,0,0,0
peddl,1,0,0,0,0,1,0,0,0,0,0,0,0,0
oval,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wavi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
hairstyl,1,0,0,0,1,0,0,0,0,0,0,0,0,0
mint,4,0,0,0,0,0,1,0,0,0,3,0,0,0
whilst,2,0,0,0,1,0,0,0,0,0,1,0,0,0
intrigu,2,0,0,0,0,0,1,0,0,1,0,0,0,0
lunchtim,1,0,0,0,0,1,0,0,0,0,0,0,0,0
kindl,1,0,0,0,0,0,0,0,0,0,1,0,0,0
textbook,2,0,0,0,0,0,0,0,0,0,1,0,1,0
reson,1,0,0,0,0,0,0,0,0,0,0,0,1,0
duster,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chandler,1,0,0,0,1,0,0,0,0,0,0,0,0,0
entrepreneur,2,0,0,0,2,0,0,0,0,0,0,0,0,0
pride,3,0,0,0,1,0,0,0,1,1,0,0,0,0
prejudic,3,0,0,0,1,0,0,0,1,1,0,0,0,0
hooray,4,0,0,0,0,0,0,0,0,0,4,0,0,0
undaunt,1,0,0,0,0,0,0,0,0,0,1,0,0,0
justifi,1,0,0,0,0,0,0,0,0,0,1,0,0,0
erg,1,0,0,0,1,0,0,0,0,0,0,0,0,0
collag,1,0,0,0,0,1,0,0,0,0,0,0,0,0
femin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
grin,2,0,0,0,1,0,0,1,0,0,0,0,0,0
rove,1,0,0,0,1,0,0,0,0,0,0,0,0,0
manor,2,0,0,0,2,0,0,0,0,0,0,0,0,0
heath,1,0,0,0,1,0,0,0,0,0,0,0,0,0
underscor,3,0,0,1,1,0,0,1,0,0,0,0,0,0
novel,4,0,1,0,0,0,0,3,0,0,0,0,0,0
booker,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tab,2,0,0,0,0,1,0,0,1,0,0,0,0,0
retard,1,0,0,0,0,0,0,0,0,0,0,0,1,0
glove,1,0,0,0,0,0,0,0,0,0,0,0,1,0
salli,1,0,0,0,0,0,0,0,1,0,0,0,0,0
courag,1,0,0,0,0,0,0,0,1,0,0,0,0,0
speedi,2,0,0,0,0,0,0,1,0,0,1,0,0,0
understood,2,0,0,0,1,0,0,0,0,0,1,0,0,0
institut,1,0,0,0,1,0,0,0,0,0,0,0,0,0
clock,5,1,1,1,1,0,0,0,1,0,0,0,0,0
sundown,1,0,0,1,0,0,0,0,0,0,0,0,0,0
bamboozl,6,0,0,1,0,0,0,1,4,0,0,0,0,0
dancer,4,0,1,0,0,1,0,1,0,0,1,0,0,0
glitter,2,0,0,1,0,1,0,0,0,0,0,0,0,0
upon,4,0,0,0,1,1,0,1,0,0,1,0,0,0
grovel,1,0,0,0,1,0,0,0,0,0,0,0,0,0
wari,1,0,0,0,0,1,0,0,0,0,0,0,0,0
girli,1,0,0,0,0,1,0,0,0,0,0,0,0,0
marshmallow,1,0,0,0,0,1,0,0,0,0,0,0,0,0
huski,1,0,0,0,0,0,0,0,0,0,1,0,0,0
caramel,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spear,3,0,0,0,1,0,0,1,1,0,0,0,0,0
patrol,2,0,0,0,2,0,0,0,0,0,0,0,0,0
bloke,1,0,0,0,0,0,0,0,0,0,1,0,0,0
argument,4,0,0,0,2,0,1,0,0,0,0,0,0,1
delux,1,0,0,0,0,0,0,0,0,0,1,0,0,0
funk,1,0,0,0,0,0,0,1,0,0,0,0,0,0
morri,1,0,1,0,0,0,0,0,0,0,0,0,0,0
catchup,1,0,0,0,1,0,0,0,0,0,0,0,0,0
saucepan,1,0,0,0,0,0,0,0,1,0,0,0,0,0
scrabbl,1,0,0,0,0,0,0,0,1,0,0,0,0,0
incapacit,1,0,0,0,0,0,0,0,0,0,0,0,1,0
carol,1,0,0,0,0,0,0,0,0,0,0,0,1,0
contagi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
kindest,1,0,0,0,0,0,0,0,0,1,0,0,0,0
enquiri,1,0,0,0,0,0,0,0,0,1,0,0,0,0
politician,1,0,0,0,1,0,0,0,0,0,0,0,0,0
greedi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
fledg,1,0,0,0,1,0,0,0,0,0,0,0,0,0
widget,1,0,0,0,1,0,0,0,0,0,0,0,0,0
thin,3,0,0,0,0,1,1,0,0,0,1,0,0,0
trio,1,0,0,0,0,0,0,0,0,0,1,0,0,0
thesi,1,0,0,0,0,0,0,0,0,0,0,0,1,0
frequent,1,0,0,0,0,0,0,0,1,0,0,0,0,0
determin,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bob,4,0,0,0,0,0,0,2,1,0,0,0,1,0
proctor,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bps,1,0,0,0,0,0,0,0,0,0,1,0,0,0
regim,1,0,0,0,0,1,0,0,0,0,0,0,0,0
charmer,1,0,0,0,1,0,0,0,0,0,0,0,0,0
unfit,1,0,0,0,1,0,0,0,0,0,0,0,0,0
kayo,2,0,0,0,0,0,0,1,0,0,1,0,0,0
sitcom,1,0,1,0,0,0,0,0,0,0,0,0,0,0
picker,1,0,1,0,0,0,0,0,0,0,0,0,0,0
polici,1,0,0,0,0,0,0,0,0,0,1,0,0,0
pasta,3,0,0,0,1,0,0,0,0,0,2,0,0,0
chin,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fang,1,0,0,0,0,0,0,0,0,0,1,0,0,0
raid,1,0,0,0,1,0,0,0,0,0,0,0,0,0
psycho,1,0,0,0,1,0,0,0,0,0,0,0,0,0
straighten,4,0,0,0,0,1,2,0,0,0,1,0,0,0
horrend,1,0,0,0,0,0,1,0,0,0,0,0,0,0
vinyl,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rabid,1,0,0,0,0,0,1,0,0,0,0,0,0,0
adrenalin,1,0,0,0,0,0,1,0,0,0,0,0,0,0
antidisestablishmentarian,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tap,1,0,0,0,1,0,0,0,0,0,0,0,0,0
layout,1,0,0,0,1,0,0,0,0,0,0,0,0,0
opt,2,0,0,0,0,1,0,0,0,0,0,0,1,0
unveil,1,0,0,0,0,1,0,0,0,0,0,0,0,0
brunch,3,0,0,0,1,0,0,1,0,0,1,0,0,0
nudg,1,0,0,1,0,0,0,0,0,0,0,0,0,0
hamster,1,0,0,0,0,1,0,0,0,0,0,0,0,0
beneath,1,0,0,0,1,0,0,0,0,0,0,0,0,0
duvet,3,0,0,0,1,1,1,0,0,0,0,0,0,0
buttercup,1,0,0,0,0,0,0,0,0,0,1,0,0,0
chainsaw,1,0,1,0,0,0,0,0,0,0,0,0,0,0
gaze,1,0,1,0,0,0,0,0,0,0,0,0,0,0
cathol,1,0,0,0,1,0,0,0,0,0,0,0,0,0
wholeheart,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ambigu,2,0,0,0,1,1,0,0,0,0,0,0,0,0
sparkler,1,0,0,0,0,0,1,0,0,0,0,0,0,0
philosoph,2,0,1,0,0,1,0,0,0,0,0,0,0,0
wander,2,0,1,0,0,1,0,0,0,0,0,0,0,0
plagu,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ju,1,0,0,0,0,0,0,1,0,0,0,0,0,0
bender,2,0,0,0,1,1,0,0,0,0,0,0,0,0
missus,1,0,0,0,0,0,0,0,0,0,1,0,0,0
drizzl,3,0,0,0,2,0,0,0,0,0,1,0,0,0
interst,1,0,0,0,0,0,0,0,0,0,0,0,1,0
hulk,1,0,0,0,0,0,1,0,0,0,0,0,0,0
firmwar,2,0,0,0,0,0,1,1,0,0,0,0,0,0
misconstru,1,0,0,0,0,0,0,0,0,0,0,0,1,0
apologis,1,1,0,0,0,0,0,0,0,0,0,0,0,0
challeng,10,0,0,0,4,2,0,0,1,0,3,0,0,0
curl,2,0,0,1,0,0,0,0,0,0,1,0,0,0
lash,1,0,0,0,0,0,0,0,0,0,1,0,0,0
moisturis,1,0,0,0,0,0,0,0,0,0,1,0,0,0
glossari,1,0,0,0,0,0,0,0,0,0,1,0,0,0
lolli,1,0,0,0,0,0,1,0,0,0,0,0,0,0
colder,1,0,0,0,1,0,0,0,0,0,0,0,0,0
porridg,1,0,0,0,1,0,0,0,0,0,0,0,0,0
shutter,1,0,0,0,0,0,0,1,0,0,0,0,0,0
consist,1,0,0,0,0,0,0,1,0,0,0,0,0,0
explicit,1,0,0,0,1,0,0,0,0,0,0,0,0,0
shock,3,0,0,0,1,0,1,0,0,0,1,0,0,0
muse,4,0,0,0,3,0,0,0,0,0,1,0,0,0
tweak,2,0,0,0,0,0,1,0,0,0,0,0,1,0
mutual,2,0,0,0,0,0,1,0,1,0,0,0,0,0
jockey,2,0,0,0,0,0,0,0,0,0,1,0,1,0
nth,1,0,0,0,0,1,0,0,0,0,0,0,0,0
brutal,1,0,0,0,1,0,0,0,0,0,0,0,0,0
honesti,2,0,0,0,1,0,0,0,0,1,0,0,0,0
fletcher,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ballet,2,0,0,0,1,0,0,0,1,0,0,0,0,0
contemporari,1,0,0,0,1,0,0,0,0,0,0,0,0,0
while,1,0,0,0,0,0,0,0,1,0,0,0,0,0
dy,2,0,0,0,2,0,0,0,0,0,0,0,0,0
queue,1,0,0,0,0,0,0,0,0,1,0,0,0,0
derang,1,0,0,0,0,0,0,0,0,1,0,0,0,0
header,1,0,0,0,0,1,0,0,0,0,0,0,0,0
graphic,3,0,0,0,2,1,0,0,0,0,0,0,0,0
outstand,1,0,0,0,0,0,0,1,0,0,0,0,0,0
bk,1,0,0,0,0,0,0,0,0,0,0,0,1,0
civilis,1,0,0,0,0,0,0,0,0,0,0,0,1,0
optim,1,1,0,0,0,0,0,0,0,0,0,0,0,0
disco,2,0,0,0,1,0,1,0,0,0,0,0,0,0
basket,1,0,1,0,0,0,0,0,0,0,0,0,0,0
dew,1,0,0,0,0,0,0,0,0,0,1,0,0,0
northern,1,0,0,0,0,0,0,0,0,0,1,0,0,0
sixteen,1,0,0,0,0,0,0,1,0,0,0,0,0,0
liquor,1,0,0,1,0,0,0,0,0,0,0,0,0,0
hostel,2,0,0,0,1,0,0,0,0,0,0,0,1,0
belat,2,0,0,0,1,0,0,0,0,0,1,0,0,0
renam,2,0,0,0,0,1,0,1,0,0,0,0,0,0
myth,1,0,0,0,0,1,0,0,0,0,0,0,0,0
goddess,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tenner,1,0,0,0,1,0,0,0,0,0,0,0,0,0
devil,4,0,1,0,1,0,1,1,0,0,0,0,0,0
vertigo,1,0,0,0,0,0,0,1,0,0,0,0,0,0
rusk,1,0,0,0,1,0,0,0,0,0,0,0,0,0
fennel,1,0,0,0,1,0,0,0,0,0,0,0,0,0
camomil,1,0,0,0,1,0,0,0,0,0,0,0,0,0
corrupt,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chequ,1,0,0,0,0,1,0,0,0,0,0,0,0,0
magnific,2,0,0,0,0,0,0,0,0,1,1,0,0,0
inan,2,0,0,0,0,0,0,1,0,0,0,0,1,0
insight,3,0,0,0,0,0,0,1,0,0,2,0,0,0
oracl,1,0,1,0,0,0,0,0,0,0,0,0,0,0
dunk,1,0,0,0,0,1,0,0,0,0,0,0,0,0
handi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
courgett,1,0,1,0,0,0,0,0,0,0,0,0,0,0
checkout,1,0,0,0,0,0,0,0,1,0,0,0,0,0
cautious,1,0,0,0,1,0,0,0,0,0,0,0,0,0
multipli,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sheet,3,0,0,0,0,2,0,0,0,0,1,0,0,0
belt,3,0,0,0,0,0,0,0,0,0,3,0,0,0
sheriff,1,0,0,0,0,0,0,0,0,0,1,0,0,0
religion,1,0,0,0,1,0,0,0,0,0,0,0,0,0
wretch,1,0,0,0,0,1,0,0,0,0,0,0,0,0
nun,2,0,1,0,0,1,0,0,0,0,0,0,0,0
clutch,2,0,0,0,0,1,0,1,0,0,0,0,0,0
mistaken,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strateg,2,0,0,0,0,0,1,0,0,0,0,0,1,0
beani,2,0,0,0,0,0,0,0,2,0,0,0,0,0
heir,2,1,0,0,0,0,1,0,0,0,0,0,0,0
frame,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ditto,1,0,0,0,1,0,0,0,0,0,0,0,0,0
walker,1,0,0,0,0,0,0,1,0,0,0,0,0,0
darl,2,0,0,0,0,0,0,2,0,0,0,0,0,0
dee,2,0,0,0,0,0,0,0,1,0,1,0,0,0
fierc,1,0,0,0,1,0,0,0,0,0,0,0,0,0
downgrad,1,0,0,0,0,0,0,0,0,0,1,0,0,0
songbird,1,0,0,0,1,0,0,0,0,0,0,0,0,0
gob,1,0,0,0,0,0,0,0,0,0,1,0,0,0
gaga,2,0,0,0,2,0,0,0,0,0,0,0,0,0
trike,1,0,0,0,0,0,0,0,0,0,1,0,0,0
genit,1,0,0,0,1,0,0,0,0,0,0,0,0,0
glow,1,0,0,0,1,0,0,0,0,0,0,0,0,0
rosemari,1,0,0,0,0,0,1,0,0,0,0,0,0,0
wildlif,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sweetest,1,0,0,0,0,0,0,1,0,0,0,0,0,0
loveliest,1,0,0,0,0,0,0,1,0,0,0,0,0,0
watt,1,0,0,0,0,0,0,1,0,0,0,0,0,0
telekinesi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
coin,2,0,0,0,1,1,0,0,0,0,0,0,0,0
hay,2,0,0,0,0,0,0,1,0,0,1,0,0,0
attribut,1,0,0,0,0,1,0,0,0,0,0,0,0,0
cabaret,1,0,0,0,0,0,0,0,0,0,1,0,0,0
grip,1,0,0,0,1,0,0,0,0,0,0,0,0,0
bond,2,0,0,0,1,0,0,0,0,0,1,0,0,0
springtim,1,0,0,0,0,0,0,0,0,0,1,0,0,0
consum,1,0,1,0,0,0,0,0,0,0,0,0,0,0
engross,1,0,1,0,0,0,0,0,0,0,0,0,0,0
mechan,1,0,0,0,0,1,0,0,0,0,0,0,0,0
represent,1,0,0,0,0,1,0,0,0,0,0,0,0,0
pyjama,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rail,2,0,0,0,0,1,0,0,0,0,1,0,0,0
disgrac,1,0,0,0,0,0,0,0,0,1,0,0,0,0
perfectionist,1,0,0,0,0,0,0,0,0,1,0,0,0,0
exp,1,0,0,0,0,0,0,0,0,0,0,0,1,0
unsur,1,0,0,0,1,0,0,0,0,0,0,0,0,0
carter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
alia,2,0,1,0,1,0,0,0,0,0,0,0,0,0
hackney,1,0,0,0,0,0,0,0,0,0,0,0,0,1
grapevin,1,0,0,0,0,0,0,0,0,0,1,0,0,0
marriag,2,0,1,0,1,0,0,0,0,0,0,0,0,0
custodian,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tickl,2,0,0,0,0,0,0,0,0,0,2,0,0,0
reg,2,0,1,0,1,0,0,0,0,0,0,0,0,0
incorpor,1,0,0,0,0,0,0,0,0,0,0,0,1,0
mainfram,1,0,0,0,1,0,0,0,0,0,0,0,0,0
unban,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tru,1,0,0,0,0,1,0,0,0,0,0,0,0,0
rim,1,0,0,0,0,1,0,0,0,0,0,0,0,0
paradis,1,0,0,0,0,0,1,0,0,0,0,0,0,0
patch,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ml,1,0,0,0,1,0,0,0,0,0,0,0,0,0
cavalcad,1,0,1,0,0,0,0,0,0,0,0,0,0,0
liver,2,0,0,0,0,0,0,0,1,0,1,0,0,0
kidney,1,0,0,0,0,0,0,0,0,0,1,0,0,0
acquisit,1,0,0,0,0,0,0,0,0,0,1,0,0,0
scholar,1,0,0,0,0,1,0,0,0,0,0,0,0,0
homeland,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ontolog,1,0,0,0,0,1,0,0,0,0,0,0,0,0
prescript,1,0,0,0,0,1,0,0,0,0,0,0,0,0
patient,3,1,0,0,2,0,0,0,0,0,0,0,0,0
coolest,3,0,0,0,2,1,0,0,0,0,0,0,0,0
sketch,1,0,0,0,0,0,0,0,0,0,1,0,0,0
barley,2,0,0,0,0,1,0,0,0,0,1,0,0,0
prorogu,1,0,0,0,1,0,0,0,0,0,0,0,0,0
lasagn,1,0,0,0,1,0,0,0,0,0,0,0,0,0
catnap,1,0,0,0,0,1,0,0,0,0,0,0,0,0
apprentic,2,0,0,0,0,0,0,1,0,0,1,0,0,0
reef,1,0,0,0,0,0,0,0,0,0,1,0,0,0
threaten,2,0,0,0,2,0,0,0,0,0,0,0,0,0
jailbreak,1,0,0,0,1,0,0,0,0,0,0,0,0,0
dorm,1,0,0,0,0,0,1,0,0,0,0,0,0,0
fiddl,3,0,1,0,0,1,0,0,0,0,1,0,0,0
hyper,3,0,1,0,1,0,0,0,0,0,0,1,0,0
dampen,2,0,0,0,0,1,0,0,0,0,1,0,0,0
thee,3,0,0,0,2,0,0,1,0,0,0,0,0,0
preschool,2,0,0,0,1,0,0,1,0,0,0,0,0,0
kiddi,3,0,0,0,0,0,1,1,1,0,0,0,0,0
crop,1,0,0,0,1,0,0,0,0,0,0,0,0,0
raindrop,1,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe,2,0,0,0,1,0,0,0,1,0,0,0,0,0
tone,1,0,0,0,1,0,0,0,0,0,0,0,0,0
unlimit,1,0,0,0,0,1,0,0,0,0,0,0,0,0
rejoic,1,0,0,0,0,0,0,1,0,0,0,0,0,0
unhealthi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
moss,1,0,0,0,1,0,0,0,0,0,0,0,0,0
unoffici,2,0,0,0,1,0,0,1,0,0,0,0,0,0
viabl,1,0,0,0,0,0,0,0,0,0,1,0,0,0
newli,1,0,0,0,0,0,0,0,0,0,1,0,0,0
plural,1,0,0,0,0,0,0,0,0,0,1,0,0,0
cert,1,0,0,0,0,0,0,0,0,0,1,0,0,0
dolphin,2,0,0,0,1,0,0,0,0,0,1,0,0,0
reus,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rugbi,2,0,0,0,0,0,0,1,0,0,1,0,0,0
housewif,1,0,0,0,0,1,0,0,0,0,0,0,0,0
broadband,2,0,0,0,1,0,0,0,1,0,0,0,0,0
elect,1,0,0,0,0,1,0,0,0,0,0,0,0,0
precis,3,0,0,0,1,0,1,0,0,0,0,0,1,0
ungod,2,0,1,0,1,0,0,0,0,0,0,0,0,0
euphoria,1,0,0,0,1,0,0,0,0,0,0,0,0,0
offhand,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pat,1,0,0,0,0,0,0,0,0,0,1,0,0,0
countrysid,1,0,0,0,0,0,0,0,0,0,1,0,0,0
crochet,1,0,0,0,0,0,0,0,0,0,0,0,1,0
humbug,1,0,0,0,0,0,0,0,0,0,0,0,1,0
melodi,2,0,0,0,1,0,0,1,0,0,0,0,0,0
oversleep,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pounc,1,0,0,0,1,0,0,0,0,0,0,0,0,0
overtur,1,0,0,0,0,0,0,1,0,0,0,0,0,0
interlock,1,0,0,0,1,0,0,0,0,0,0,0,0,0
phantom,1,0,0,0,1,0,0,0,0,0,0,0,0,0
excess,2,0,0,0,1,1,0,0,0,0,0,0,0,0
reev,1,0,0,0,1,0,0,0,0,0,0,0,0,0
timet,1,0,0,0,0,0,0,0,0,0,0,0,1,0
duo,2,0,0,0,0,0,0,1,1,0,0,0,0,0
downpour,2,0,0,0,0,0,1,1,0,0,0,0,0,0
insulin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
junior,3,0,0,0,0,2,0,0,0,0,0,0,1,0
vinegar,8,1,0,0,3,1,0,1,0,0,2,0,0,0
worthi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
mane,1,0,0,0,0,0,0,1,0,0,0,0,0,0
trim,1,0,0,0,0,0,0,1,0,0,0,0,0,0
yoghurt,1,0,0,0,0,0,0,1,0,0,0,0,0,0
sweater,3,0,0,0,0,0,0,0,1,0,1,0,1,0
emporium,1,0,0,0,1,0,0,0,0,0,0,0,0,0
cougar,1,0,0,0,1,0,0,0,0,0,0,0,0,0
surveil,1,0,0,0,1,0,0,0,0,0,0,0,0,0
midi,1,0,0,0,0,0,0,0,0,0,1,0,0,0
hyster,1,0,0,0,0,1,0,0,0,0,0,0,0,0
thrill,5,0,0,0,0,0,0,0,0,0,4,0,1,0
tent,1,0,0,0,0,0,0,0,0,0,0,0,1,0
mud,2,0,0,0,0,0,0,0,0,0,1,0,1,0
pollster,1,0,0,0,1,0,0,0,0,0,0,0,0,0
identif,1,0,0,0,1,0,0,0,0,0,0,0,0,0
democrat,1,0,0,0,1,0,0,0,0,0,0,0,0,0
independ,1,0,0,0,1,0,0,0,0,0,0,0,0,0
republican,1,0,0,0,1,0,0,0,0,0,0,0,0,0
misspel,1,0,0,0,0,0,0,0,0,0,1,0,0,0
nonetheless,2,0,0,0,1,0,0,1,0,0,0,0,0,0
nicknam,2,0,0,0,2,0,0,0,0,0,0,0,0,0
traffick,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pocket,1,0,0,0,1,0,0,0,0,0,0,0,0,0
temptat,1,0,0,1,0,0,0,0,0,0,0,0,0,0
retreat,1,0,0,0,0,0,0,0,0,0,0,0,1,0
illi,1,0,1,0,0,0,0,0,0,0,0,0,0,0
cordon,1,0,0,0,1,0,0,0,0,0,0,0,0,0
bewar,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chart,1,0,0,0,0,0,0,0,1,0,0,0,0,0
assault,1,0,0,0,0,0,0,0,1,0,0,0,0,0
slot,2,0,0,0,1,0,0,0,1,0,0,0,0,0
phenomenon,2,0,0,0,1,0,0,0,0,0,0,0,1,0
freebi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
oz,5,0,0,0,1,1,0,0,0,0,3,0,0,0
tricki,4,0,0,0,3,1,0,0,0,0,0,0,0,0
gratitud,1,0,0,0,0,0,0,0,0,0,1,0,0,0
atlas,1,0,0,0,0,0,0,0,0,0,1,0,0,0
strait,1,0,0,0,0,0,0,0,0,0,1,0,0,0
jean,4,0,0,0,2,0,0,1,0,0,1,0,0,0
cameo,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chronicl,2,0,0,0,2,0,0,0,0,0,0,0,0,0
jerri,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rem,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sunlight,1,0,0,0,0,0,0,0,0,0,1,0,0,0
mortal,1,0,0,0,0,0,0,1,0,0,0,0,0,0
combat,1,0,0,0,0,0,0,1,0,0,0,0,0,0
materi,3,0,0,0,2,0,0,0,0,0,1,0,0,0
parcel,1,0,0,0,0,0,0,0,0,0,1,0,0,0
cork,1,0,0,0,0,0,0,0,1,0,0,0,0,0
seven,1,0,0,0,0,0,0,0,1,0,0,0,0,0
rough,2,0,0,1,0,0,0,0,0,0,0,0,1,0
mead,1,0,0,0,0,0,0,0,1,0,0,0,0,0
succubus,1,0,0,0,0,0,0,0,1,0,0,0,0,0
decrypt,1,0,0,0,0,0,0,0,1,0,0,0,0,0
suspens,1,0,0,0,0,0,1,0,0,0,0,0,0,0
triplet,1,0,0,0,0,0,0,0,0,0,1,0,0,0
marker,1,0,0,0,1,0,0,0,0,0,0,0,0,0
lanki,1,0,0,0,0,0,0,0,0,0,1,0,0,0
beetl,2,0,0,0,1,0,0,0,1,0,0,0,0,0
yuppi,1,0,0,0,0,0,0,1,0,0,0,0,0,0
monk,1,0,0,0,1,0,0,0,0,0,0,0,0,0
bold,2,0,0,0,2,0,0,0,0,0,0,0,0,0
sup,1,0,0,0,1,0,0,0,0,0,0,0,0,0
booti,2,0,1,0,0,1,0,0,0,0,0,0,0,0
leader,3,0,0,0,3,0,0,0,0,0,0,0,0,0
passion,1,0,0,0,0,0,0,0,0,0,1,0,0,0
wiggl,1,0,0,0,0,0,0,0,0,0,1,0,0,0
lure,2,0,0,0,1,0,0,0,0,0,1,0,0,0
centuri,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stoner,1,0,0,0,0,0,0,1,0,0,0,0,0,0
withstand,1,0,0,0,0,0,0,0,0,1,0,0,0,0
trashi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sensationalist,1,0,0,0,1,0,0,0,0,0,0,0,0,0
burner,1,0,0,0,1,0,0,0,0,0,0,0,0,0
doh,1,0,0,0,0,0,0,0,0,0,0,0,1,0
pigtail,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tadpol,1,0,0,0,0,0,0,0,1,0,0,0,0,0
foolish,1,0,0,0,0,0,0,0,1,0,0,0,0,0
braini,1,0,0,0,1,0,0,0,0,0,0,0,0,0
fame,1,0,0,0,0,0,0,0,0,0,1,0,0,0
roar,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cleans,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pose,1,0,0,0,0,0,0,0,0,0,1,0,0,0
complain,2,0,1,0,0,0,0,1,0,0,0,0,0,0
ingredi,2,0,0,0,0,0,1,1,0,0,0,0,0,0
inch,1,0,0,0,0,0,0,0,0,0,1,0,0,0
syndrom,2,0,0,0,1,0,0,0,0,0,0,0,1,0
mussel,1,0,0,0,0,0,0,0,0,0,1,0,0,0
octopus,1,0,0,0,0,0,0,0,0,0,1,0,0,0
showroom,1,0,0,1,0,0,0,0,0,0,0,0,0,0
maillot,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sacrileg,1,0,0,0,0,0,0,0,1,0,0,0,0,0
herebi,1,0,0,0,0,0,0,0,0,0,0,0,1,0
rotat,1,0,0,0,0,0,0,0,0,1,0,0,0,0
drool,1,0,0,0,0,0,0,0,0,0,1,0,0,0
curtain,1,0,0,0,0,0,0,0,0,0,1,0,0,0
nake,5,0,0,0,0,2,1,1,1,0,0,0,0,0
ballroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0
bid,1,0,0,0,0,1,0,0,0,0,0,0,0,0
shelv,2,0,0,0,0,0,0,2,0,0,0,0,0,0
disgruntl,1,0,0,0,0,0,1,0,0,0,0,0,0,0
investor,1,0,0,0,0,0,1,0,0,0,0,0,0,0
glitch,1,0,0,0,1,0,0,0,0,0,0,0,0,0
menfolk,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pepper,1,0,0,0,0,0,0,0,0,0,1,0,0,0
grumpi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
poet,2,0,0,0,0,0,0,0,0,0,1,0,1,0
embrac,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pessimist,1,0,0,0,1,0,0,0,0,0,0,0,0,0
menu,1,0,0,0,0,0,1,0,0,0,0,0,0,0
subtl,2,0,0,0,0,0,1,1,0,0,0,0,0,0
actress,2,0,0,0,0,0,0,2,0,0,0,0,0,0
supermodel,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cull,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sunset,1,0,0,0,0,0,0,0,0,0,1,0,0,0
algebra,1,0,0,0,0,0,0,0,0,0,1,0,0,0
input,2,0,0,0,0,0,0,0,0,0,2,0,0,0
skinni,1,0,0,0,1,0,0,0,0,0,0,0,0,0
